timestamp,open,high,low,close,volume
1566518400,10112.45,10479.00,10051.00,10401.60,5557.29144342
1566432000,10123.56,10238.29,9755.53,10112.01,6710.30664788
1566345600,10778.75,10807.54,9853.45,10134.75,9812.62171129
1566259200,10927.30,10955.48,10549.74,10772.22,5883.59995275
1566172800,10318.99,10940.00,10267.56,10927.30,8044.02134828
1566086400,10221.94,10515.00,10065.41,10318.99,3398.41986671
1566000000,10351.18,10472.93,9974.51,10210.89,3907.52839849
1565913600,10294.90,10540.00,9736.96,10354.34,11080.39966131
1565827200,10022.50,10444.66,9467.57,10301.44,15083.17326332
1565740800,10862.25,10862.25,9888.57,10022.99,12678.94119470
1565654400,11380.61,11446.94,10738.58,10862.28,9003.17888634
1565568000,11527.44,11551.57,11194.04,11385.11,3417.70935664
1565481600,11273.03,11589.73,11080.37,11528.73,4361.39069182
1565395200,11859.32,11976.68,11200.00,11273.20,7447.24834124
1565308800,11985.60,12040.00,11650.00,11859.32,7336.91484905
1565222400,11973.46,12061.10,11450.93,11983.43,10144.46210884
1565136000,11471.58,12145.42,11388.01,11971.57,15480.45524249
1565049600,11800.00,12325.00,11200.00,11470.00,16420.57916354
1564963200,10986.55,11959.36,10986.55,11800.00,17260.45577332
1564876800,10812.58,11085.99,10564.96,10986.96,7556.32923024
1564790400,10529.51,10919.00,10502.80,10821.52,6996.11722818
1564704000,10416.79,10670.00,10318.47,10529.51,9286.86172741
1564617600,10096.01,10499.00,9878.09,10407.71,7681.73235986
1564531200,9592.26,10143.20,9574.09,10085.34,7917.50847720
1564444800,9508.21,9775.00,9373.48,9593.62,5533.97118529
1564358400,9538.73,9725.17,9360.00,9495.39,5068.65430930
1564272000,9467.84,9634.50,9111.00,9533.19,3860.83481690
1564185600,9846.94,10235.00,9299.00,9481.37,9614.10207519
1564099200,9886.08,9897.46,9650.00,9846.94,5570.10914746
1564012800,9781.52,10187.00,9734.19,9883.96,6377.95751785
1563926400,9841.42,9911.50,9514.96,9763.67,9433.34520017
1563840000,10315.87,10327.33,9801.88,9847.02,9040.84882621
1563753600,10605.03,10686.89,10052.25,10328.83,9371.30644231
1563667200,10757.15,10839.09,10325.00,10600.24,5628.16176664
1563580800,10533.71,11120.00,10359.17,10750.11,9964.67388282
1563494400,10638.44,10776.99,10102.58,10535.43,13787.45646718
1563408000,9712.15,10797.00,9280.33,10648.60,18289.54217585
1563321600,9427.45,9993.00,9049.54,9699.35,16992.78525932
1563235200,10848.27,11042.11,9366.00,9412.81,20761.02748001
1563148800,10191.87,11080.37,9855.00,10850.00,16048.02718406
1563062400,11382.03,11467.30,10090.00,10191.87,12170.40823763
1562976000,11811.08,11846.61,10810.00,11378.79,9391.35341435
1562889600,11352.74,11942.39,11083.52,11808.91,9176.67942993
1562803200,12101.44,12104.97,10966.81,11349.24,18468.68600043
1562716800,12574.88,13200.00,11550.00,12098.95,19838.38994897
1562630400,12299.94,12883.48,12030.43,12567.23,15115.55238390
1562544000,11478.43,12398.00,11332.19,12286.14,11901.90089462
1562457600,11233.21,11627.00,11083.76,11469.96,6683.05546715
1562371200,10996.82,11735.00,10982.89,11240.00,7892.17866812
1562284800,11144.82,11440.00,10769.15,10997.84,11893.43794970
1562198400,11970.00,12061.04,11052.74,11146.34,11185.29420376
1562112000,10830.10,12009.00,10830.10,11967.43,19389.85475767
1562025600,10581.78,10942.63,9614.08,10828.90,20285.24655295
1561939200,10759.24,11200.41,9950.00,10577.43,22917.43710404
1561852800,11867.35,12200.06,10651.30,10760.10,12642.61772277
1561766400,12354.45,12386.76,11317.03,11858.62,12265.99736052
1561680000,11153.73,12447.46,10739.10,12354.43,18718.10158772
1561593600,12927.44,13355.61,10300.00,11153.74,36106.96055323
1561507200,11760.00,13880.00,11647.07,12920.54,37487.80242579
1561420800,11030.00,11796.37,11000.02,11751.01,12133.57175867
1561334400,10827.23,11099.00,10551.51,11029.63,8247.39381098
1561248000,10665.66,11247.62,10483.33,10831.95,7270.64581160
1561161600,10222.13,11200.00,10085.50,10661.30,13709.30032222
1561075200,9534.99,10229.49,9534.97,10222.12,12553.09963424
1560988800,9280.17,9600.00,9211.08,9534.99,7870.31583938
1560902400,9076.51,9325.85,9036.19,9278.27,4687.25984305
1560816000,9333.48,9361.87,8918.00,9078.84,11327.45394298
1560729600,8973.02,9477.70,8973.02,9333.48,12760.96069746
1560643200,8857.19,9391.85,8805.00,8974.19,15018.85335613
1560556800,8694.74,8911.98,8623.52,8857.19,5275.75306910
1560470400,8235.44,8737.37,8174.92,8697.54,8678.25030630
1560384000,8171.12,8335.56,8049.22,8238.00,7237.80039095
1560297600,7915.70,8266.00,7821.73,8176.27,8577.16249687
1560211200,8017.99,8057.32,7713.34,7919.10,5552.68803771
1560124800,7629.98,8090.00,7523.16,8021.10,7150.59429755
1560038400,7933.17,7966.58,7511.41,7632.99,3895.84810538
1559952000,8002.68,8061.12,7777.67,7932.27,4870.11556741
1559865600,7801.97,8134.99,7758.93,8001.25,9012.09615945
1559779200,7784.62,7878.62,7449.68,7806.07,8738.66635896
1559692800,7673.41,7924.48,7570.90,7785.94,9193.71188764
1559606400,8103.63,8103.63,7432.84,7665.53,15485.70215021
1559520000,8735.84,8745.96,8049.22,8103.64,9955.03261894
1559433600,8560.10,8833.97,8546.01,8734.49,4263.03616530
1559347200,8545.80,8624.72,8457.33,8556.27,5167.05130706
1559260800,8277.76,8589.99,8109.74,8547.20,9957.91006545
1559174400,8663.07,9096.79,8000.00,8277.76,15259.58792555
1559088000,8715.35,8762.39,8421.12,8663.41,7584.25785894
1559001600,8774.45,8817.41,8540.94,8717.96,6144.01124571
1558915200,8733.27,8939.18,8653.68,8770.73,8948.02467376
1558828800,8066.15,8802.29,7888.91,8733.26,8526.81164447
1558742400,7999.02,8158.45,7939.76,8064.64,3361.65325124
1558656000,7880.40,8188.87,7795.95,7999.02,9358.97181211
1558569600,7622.90,7980.00,7468.31,7880.22,8370.35625318
1558483200,7949.18,8049.22,7505.69,7624.95,8396.82203697
1558396800,8007.67,8117.48,7676.27,7955.16,7518.55567690
1558310400,8193.45,8199.97,7581.03,8005.64,13426.78750889
1558224000,7257.82,8299.99,7247.86,8200.00,15595.26745165
1558137600,7352.39,7493.85,7205.57,7260.12,7564.89968988
1558051200,7879.28,7942.09,6178.00,7351.71,27307.57969969
1557964800,8203.97,8390.95,7654.93,7880.00,17078.70375960
1557878400,7991.72,8300.00,7838.00,8208.69,16613.07123458
1557792000,7810.72,8335.56,7618.99,7986.00,18881.44115957
1557705600,6968.84,8167.50,6863.75,7810.05,27299.34473923
1557619200,7214.40,7585.00,6762.57,6974.35,27398.21436403
1557532800,6338.93,7445.00,6338.93,7217.47,22331.43531269
1557446400,6151.66,6426.80,6105.00,6342.84,13821.71360689
1557360000,5945.32,6172.00,5932.83,6156.70,9081.24077807
1557273600,5751.54,5986.00,5658.66,5940.89,6320.41354540
1557187200,5686.88,5970.00,5686.88,5751.54,10741.56186069
1557100800,5714.40,5755.79,5562.44,5685.46,6826.98087533
1557014400,5766.46,5782.55,5624.25,5709.32,5162.56182988
1556928000,5659.82,5846.13,5510.00,5764.65,8525.45570755
1556841600,5385.00,5796.56,5363.10,5658.22,12700.58899257
1556755200,5322.28,5422.94,5304.99,5385.00,5908.52172325
1556668800,5267.86,5357.96,5263.03,5318.42,4209.28441353
1556582400,5150.21,5287.40,5127.05,5269.00,5055.27283570
1556496000,5152.98,5191.96,5071.58,5149.11,5753.61513714
1556409600,5171.51,5213.23,5099.00,5160.98,3957.25435637
1556323200,5154.11,5218.31,5113.00,5168.91,4041.33355341
1556236800,5132.50,5291.48,5046.31,5155.19,15033.10177930
1556150400,5440.95,5510.00,4991.42,5132.55,9893.93590864
1556064000,5531.29,5623.30,5372.00,5440.95,10521.03763127
1555977600,5388.22,5627.00,5363.24,5531.32,10132.40317154
1555891200,5295.96,5439.12,5249.00,5386.80,7127.11186779
1555804800,5318.94,5346.91,5212.80,5295.65,4631.03916752
1555718400,5289.91,5362.97,5253.82,5318.89,3665.56962108
1555632000,5283.00,5357.96,5180.37,5289.91,5285.60637017
1555545600,5227.60,5325.00,5218.23,5281.58,6375.89568714
1555459200,5201.47,5275.07,5170.01,5233.72,6741.07720986
1555372800,5027.33,5231.96,5014.77,5202.43,7675.40412015
1555286400,5160.54,5192.01,4948.57,5027.31,7423.01375858
1555200000,5064.00,5185.26,5012.73,5162.72,3443.44728316
1555113600,5075.74,5122.01,5033.73,5063.63,4520.43702971
1555027200,5037.82,5122.48,4912.00,5076.35,8057.03847684
1554940800,5323.47,5344.31,4966.87,5040.20,15052.95606333
1554854400,5184.03,5466.06,5161.00,5323.47,10723.93474696
1554768000,5287.97,5288.95,5136.01,5192.60,9410.35350033
1554681600,5192.92,5347.37,5127.68,5287.88,13344.98151487
1554595200,5041.92,5253.49,5028.30,5190.85,10872.51935616
1554508800,5041.00,5240.00,4900.00,5041.39,10049.84478829
1554422400,4911.14,5067.62,4883.83,5039.73,13023.74651610
1554336000,4972.83,5077.35,4778.59,4907.94,15898.11514808
1554249600,4899.01,5345.00,4800.50,4978.23,29321.27268405
1554163200,4133.93,5080.00,4130.64,4899.63,30686.17351442
1554076800,4092.02,4150.00,4052.56,4136.32,7232.98731201
1553990400,4094.92,4101.70,4074.29,4096.08,2402.58820541
1553904000,4090.00,4130.36,4040.00,4094.92,3923.13646640
1553817600,4011.00,4102.57,4005.00,4090.00,8391.03462414
1553731200,4025.50,4025.56,3992.60,4012.23,3927.54682157
1553644800,3922.58,4037.11,3912.19,4025.50,8151.67504888
1553558400,3910.00,3936.36,3879.50,3922.58,4315.60487708
1553472000,3970.23,3980.22,3850.45,3910.51,6913.36709721
1553385600,3979.19,3980.97,3942.04,3969.99,2204.06560941
1553299200,3980.40,4001.17,3957.11,3982.52,2259.56452610
1553212800,3974.50,4000.81,3958.94,3982.07,3453.36892821
1553126400,4033.70,4055.35,3919.63,3974.21,7561.75989694
1553040000,3999.50,4050.00,3962.60,4031.59,6244.95370182
1552953600,3969.94,4012.63,3947.15,3998.13,5317.45055524
1552867200,3965.63,4016.63,3929.83,3969.59,5420.23037801
1552780800,3990.00,3992.42,3927.28,3965.50,2711.95016796
1552694400,3899.19,4040.00,3899.12,3990.00,6959.47788339
1552608000,3857.33,3912.06,3843.09,3901.21,6411.98332751
1552521600,3848.10,3903.98,3775.01,3854.77,5167.56617609
1552435200,3861.37,3874.68,3820.00,3848.48,4275.54000025
1552348800,3848.86,3877.69,3791.07,3859.74,5794.61473428
1552262400,3898.14,3912.89,3812.64,3849.25,6612.11516125
1552176000,3916.42,3916.43,3862.00,3897.92,3000.60671855
1552089600,3841.27,3950.25,3835.66,3916.43,5125.89830383
1552003200,3856.78,3924.37,3760.10,3844.64,7707.39667049
1551916800,3851.26,3891.04,3826.13,3856.64,7964.50825371
1551830400,3844.07,3895.12,3808.80,3851.55,6402.67507493
1551744000,3698.65,3877.10,3690.00,3844.07,7280.82397551
1551657600,3789.70,3806.90,3670.00,3698.66,7293.71962839
1551571200,3810.47,3822.39,3756.00,3789.52,2508.08649072
1551484800,3805.00,3818.75,3760.00,3810.46,3259.74312485
1551398400,3791.02,3845.30,3789.50,3807.05,4761.41015902
1551312000,3796.49,3897.62,3755.00,3791.36,6747.88027166
1551225600,3794.42,3822.85,3658.19,3798.47,7602.29984472
1551139200,3817.93,3830.00,3760.09,3795.06,6543.16453722
1551052800,3733.78,3861.81,3732.60,3820.71,8835.36224921
1550966400,4113.56,4190.00,3714.42,3730.68,13737.01398845
1550880000,3939.83,4157.87,3905.63,4113.53,7966.31721086
1550793600,3900.64,3957.00,3882.59,3939.82,6593.85993401
1550707200,3936.80,3989.99,3866.25,3900.40,8055.79892817
1550620800,3889.92,3967.52,3861.49,3936.53,9854.35493853
1550534400,3870.97,4000.00,3840.08,3888.46,12525.13651013
1550448000,3625.60,3916.47,3614.82,3869.80,15567.08485429
1550361600,3580.43,3663.34,3553.98,3625.60,5012.46127538
1550275200,3566.29,3609.00,3561.96,3579.92,3442.47630393
1550188800,3560.45,3620.53,3544.88,3566.29,6234.76805726
1550102400,3575.01,3590.74,3531.01,3560.46,5910.24312876
1550016000,3585.70,3629.81,3541.00,3574.93,7992.74321134
1549929600,3588.99,3619.93,3548.28,3585.94,10074.81670532
1549843200,3651.32,3652.56,3578.70,3588.70,7931.40887407
1549756800,3622.74,3662.43,3576.16,3650.37,4155.50568273
1549670400,3626.12,3639.74,3589.52,3622.62,4054.50461695
1549584000,3358.39,3711.04,3337.91,3622.94,14388.64754224
1549497600,3364.00,3383.29,3350.00,3359.33,4293.55581410
1549411200,3431.81,3445.60,3328.70,3364.62,6137.40639817
1549324800,3409.81,3435.00,3396.00,3431.39,4045.62530164
1549238400,3413.75,3439.46,3394.85,3410.87,3244.08497898
1549152000,3470.50,3476.33,3384.67,3414.82,2813.89222442
1549065600,3434.83,3485.00,3406.38,3462.82,3051.95860768
1548979200,3413.69,3460.00,3364.53,3434.83,6659.84752495
1548892800,3438.00,3474.20,3392.60,3413.11,5951.81816980
1548806400,3391.25,3465.05,3372.34,3437.35,5704.02340186
1548720000,3431.43,3438.76,3322.19,3390.50,7284.38686266
1548633600,3532.23,3536.77,3357.30,3429.50,10345.10091040
1548547200,3555.31,3564.12,3456.00,3533.23,3852.65964090
1548460800,3560.94,3657.89,3536.51,3555.56,2697.88387935
1548374400,3570.67,3578.79,3511.00,3560.00,4961.79512299
1548288000,3553.20,3598.00,3524.00,3570.73,4488.01463801
1548201600,3574.44,3620.23,3518.00,3552.32,6170.84267224
1548115200,3531.51,3615.80,3401.36,3576.81,6877.06367550
1548028800,3537.42,3573.29,3485.58,3531.51,5821.89983137
1547942400,3680.00,3703.27,3470.00,3536.72,5591.01583422
1547856000,3609.29,3774.00,3602.60,3681.00,4080.88346413
1547769600,3638.01,3641.90,3577.00,3609.21,5023.51029080
1547683200,3609.50,3660.00,3534.25,3638.01,7499.52552971
1547596800,3576.92,3669.00,3570.48,3605.91,7675.06606371
1547510400,3664.28,3687.02,3534.68,3576.93,8059.81737770
1547424000,3517.03,3714.00,3506.00,3664.28,9925.99072165
1547337600,3617.75,3654.02,3476.00,3515.95,5908.52280454
1547251200,3631.00,3650.35,3557.09,3617.13,3184.35219414
1547164800,3627.65,3704.60,3569.85,3632.02,10571.08164263
1547078400,4003.09,4036.22,3503.44,3627.51,16118.42088248
1546992000,3994.75,4060.00,3948.44,4000.18,7389.66772280
1546905600,4005.00,4112.00,3934.73,3994.90,11819.98676966
1546819200,4040.71,4070.00,3964.01,4005.45,7445.09600426
1546732800,3795.38,4090.00,3753.00,4040.71,5400.71486407
1546646400,3822.00,3887.09,3780.00,3791.84,3656.37531439
1546560000,3785.64,3850.33,3732.38,3817.71,7452.05894356
1546473600,3890.27,3893.40,3760.00,3787.81,4803.24610920
1546387200,3825.41,3918.67,3770.00,3885.87,5534.46951453
1546300800,3693.85,3845.46,3629.66,3823.44,5149.60627729
1546214400,3831.03,3842.89,3630.00,3693.30,6667.16373743
1546128000,3728.96,3870.00,3688.76,3835.79,5736.45370818
1546041600,3884.66,3961.85,3702.51,3725.48,6901.38233180
1545955200,3590.26,3970.00,3575.00,3884.97,13055.71840689
1545868800,3810.01,3841.17,3566.00,3591.69,11850.01238190
1545782400,3780.00,3863.34,3678.80,3810.01,10064.18282348
1545696000,4034.54,4049.23,3674.73,3779.99,11801.43441841
1545609600,3947.82,4236.84,3944.84,4036.00,12017.91713092
1545523200,3977.65,4051.00,3900.00,3943.83,4609.89261726
1545436800,3842.59,4010.16,3780.09,3980.90,7697.59815203
1545350400,4073.58,4162.00,3770.00,3841.08,16967.23460506
1545264000,3684.03,4172.07,3656.75,4073.77,25986.85291601
1545177600,3667.16,3924.01,3642.69,3684.50,21125.61437541
1545091200,3499.37,3684.00,3422.77,3667.16,13792.36427592
1545004800,3191.41,3590.00,3181.26,3496.73,16389.79444903
1544918400,3180.84,3259.43,3178.23,3193.78,6033.50714633
1544832000,3194.04,3230.00,3122.28,3179.54,5814.86853241
1544745600,3263.55,3294.81,3135.55,3195.75,14437.50526664
1544659200,3430.20,3441.13,3221.14,3262.73,11715.01908312
1544572800,3345.01,3490.00,3325.70,3430.18,7284.10378196
1544486400,3406.41,3427.27,3292.65,3353.42,8951.71070828
1544400000,3528.68,3588.43,3355.00,3408.00,10375.26877055
1544313600,3398.80,3633.20,3371.09,3529.75,8011.02295177
1544227200,3376.27,3495.99,3241.00,3398.80,10176.34927433
1544140800,3437.22,3531.00,3210.00,3380.68,26513.23162490
1544054400,3694.03,3844.79,3415.22,3437.26,15480.96697218
1543968000,3903.52,3913.62,3662.35,3696.69,13443.22072621
1543881600,3830.81,4033.98,3730.00,3903.52,12249.93688790
1543795200,4099.63,4115.15,3747.00,3834.34,10726.67730460
1543708800,4140.40,4265.00,4030.00,4102.05,7019.16205825
1543622400,3970.56,4264.47,3904.34,4140.39,6412.23253743
1543536000,4250.00,4300.00,3861.00,3971.06,14364.62144791
1543449600,4219.77,4409.77,4086.97,4249.80,15944.01262628
1543363200,3771.01,4355.08,3771.00,4220.16,22983.71348838
1543276800,3727.34,3834.35,3548.76,3771.01,16814.00296565
1543190400,3934.22,4069.59,3522.28,3727.34,24357.88293934
1543104000,3780.67,4120.00,3474.73,3938.89,26969.94763424
1543017600,4288.25,4376.88,3638.48,3785.65,14236.74417437
1542931200,4268.40,4364.46,4061.02,4288.26,13322.77736822
1542844800,4551.47,4589.53,4194.98,4275.23,10258.46172893
1542758400,4349.41,4635.00,4242.33,4538.01,20678.25000596
1542672000,4732.92,4897.36,4048.58,4352.00,39775.38943928
1542585600,5553.01,5559.69,4694.44,4735.44,28910.66553331
1542499200,5503.36,5658.47,5500.00,5559.26,2576.45532010
1542412800,5514.62,5550.66,5452.63,5503.36,2732.79162871
1542326400,5571.12,5610.00,5411.74,5508.71,8074.60557580
1542240000,5592.23,5641.00,5199.80,5585.00,19945.90828161
1542153600,6255.86,6298.47,5324.00,5595.91,25121.93301356
1542067200,6318.01,6328.36,6244.35,6260.91,3630.56272124
1541980800,6352.57,6388.21,6298.50,6318.00,3526.03903239
1541894400,6349.39,6365.00,6269.46,6357.54,1718.26855567
1541808000,6325.00,6377.26,6323.00,6349.32,1523.39384996
1541721600,6405.49,6418.18,6307.00,6325.00,3218.12902607
1541635200,6501.00,6511.27,6388.88,6405.49,3966.97303181
1541548800,6448.17,6544.00,6442.47,6501.00,4800.82491273
1541462400,6404.97,6460.01,6378.24,6447.50,4270.33460011
1541376000,6428.23,6441.43,6369.89,6403.20,2335.48865475
1541289600,6333.59,6475.00,6310.57,6421.76,2673.81391399
1541203200,6350.05,6351.74,6312.48,6335.00,1084.13861953
1541116800,6343.85,6381.25,6328.33,6350.43,2678.06948097
1541030400,6304.50,6365.33,6288.01,6340.99,2190.97047686
1540944000,6269.45,6350.00,6199.25,6303.27,5148.08262352
1540857600,6266.47,6289.00,6240.00,6269.46,2523.57742936
1540771200,6404.27,6420.00,6208.37,6266.52,5190.82201499
1540684800,6407.66,6420.00,6383.00,6405.57,839.29766473
1540598400,6406.10,6420.01,6381.25,6407.66,890.12715690
1540512000,6393.38,6450.30,6377.81,6406.10,3323.82631782
1540425600,6411.96,6422.73,6361.73,6393.53,3046.60380599
1540339200,6396.24,6473.00,6393.00,6411.96,3535.33808825
1540252800,6409.39,6421.58,6354.26,6393.41,2851.00556658
1540166400,6412.62,6429.23,6372.53,6406.06,2407.53546180
1540080000,6412.86,6470.00,6401.01,6413.38,1541.01151749
1539993600,6380.47,6424.16,6363.02,6412.86,1261.97849549
1539907200,6394.23,6412.40,6355.99,6383.46,2290.05901170
1539820800,6440.07,6490.00,6350.00,6396.18,3823.16928503
1539734400,6457.67,6465.39,6407.69,6437.29,2961.26337446
1539648000,6438.20,6493.77,6386.40,6461.20,4703.09390629
1539561600,6185.04,6756.00,6149.28,6441.74,16895.88930388
1539475200,6201.23,6349.47,6143.08,6183.00,2525.73820085
1539388800,6182.03,6219.77,6168.83,6199.69,1954.04680593
1539302400,6152.76,6243.79,6109.79,6185.15,3246.38155720
1539216000,6517.55,6520.43,6055.28,6152.76,9616.23958351
1539129600,6588.72,6589.79,6387.91,6517.55,5177.06675956
1539043200,6604.76,6623.14,6553.13,6588.80,2254.95026959
1538956800,6574.15,6656.63,6541.06,6604.75,4079.04424933
1538870400,6547.93,6600.00,6493.92,6577.63,2455.65659087
1538784000,6582.11,6595.69,6526.28,6544.08,2022.78075908
1538697600,6548.83,6641.35,6510.00,6582.12,3807.26928181
1538611200,6454.81,6604.89,6450.58,6547.56,3832.70048916
1538524800,6500.00,6510.00,6396.34,6456.77,4774.76328174
1538438400,6569.32,6597.00,6447.28,6500.00,4116.13342419
1538352000,6597.79,6638.15,6477.57,6571.20,4796.04013200
1538265600,6574.29,6628.06,6510.00,6597.81,2482.69507513
1538179200,6609.02,6609.02,6454.00,6579.38,3382.01592212
1538092800,6684.50,6792.28,6525.67,6610.76,7642.04936428
1538006400,6454.32,6736.85,6431.95,6681.62,5664.85211251
1537920000,6428.09,6540.00,6379.44,6461.51,4295.92674134
1537833600,6578.70,6579.59,6324.96,6428.99,8206.61700477
1537747200,6703.37,6721.68,6550.96,6581.52,4030.72562001
1537660800,6710.01,6774.91,6659.00,6702.22,3248.80491931
1537574400,6748.85,6826.28,6624.79,6710.01,5491.80951385
1537488000,6492.98,6775.34,6483.83,6749.45,8569.98587321
1537401600,6388.40,6535.11,6333.63,6492.98,5177.64510387
1537315200,6330.00,6510.00,6100.00,6388.40,7232.08338006
1537228800,6251.49,6390.00,6226.63,6332.34,4196.47314808
1537142400,6499.28,6530.24,6200.00,6254.52,4386.88772482
1537056000,6521.49,6524.84,6349.47,6499.98,1098.62806031
1536969600,6476.51,6570.10,6466.74,6520.15,1328.81956289
1536883200,6482.95,6587.00,6384.36,6476.51,4598.02098322
1536796800,6326.83,6537.46,6324.37,6485.70,6985.34747474
1536710400,6274.60,6350.00,6192.89,6322.45,4282.15960066
1536624000,6303.99,6405.00,6162.06,6279.99,7076.79725968
1536537600,6238.99,6351.13,6223.90,6301.99,5371.72530672
1536451200,6178.31,6451.51,6094.38,6236.04,4104.31379555
1536364800,6401.01,6465.46,6113.23,6178.31,4284.19484304
1536278400,6488.01,6525.00,6322.00,6400.00,6541.96747088
1536192000,6671.95,6705.59,6253.29,6493.09,14674.02367160
1536105600,7353.48,7387.00,6650.00,6679.30,12408.79698551
1536019200,7261.29,7411.85,7231.00,7361.00,4531.14780379
1535932800,7291.94,7340.08,7184.00,7258.99,2829.87707292
1535846400,7195.80,7334.50,7130.63,7290.31,3297.68658519
1535760000,7015.78,7300.18,7015.22,7185.01,4590.45724112
1535673600,6984.34,7101.03,6879.00,7017.35,5790.38050638
1535587200,7034.47,7055.97,6792.85,6984.01,6875.26197217
1535500800,7079.46,7124.06,6890.00,7032.96,5730.97892652
1535414400,6911.70,7125.28,6861.17,7080.94,8222.24765235
1535328000,6700.13,6944.47,6641.35,6904.51,5863.68824836
1535241600,6732.99,6775.34,6558.95,6700.46,3475.72024960
1535155200,6692.99,6800.00,6664.25,6732.40,4980.64928331
1535068800,6525.99,6721.09,6445.32,6692.94,6374.54257854
1534982400,6355.97,6575.99,6344.80,6525.01,4028.43387247
1534896000,6478.99,6906.81,6250.00,6355.76,11955.65069577
1534809600,6260.83,6513.28,6246.05,6479.27,5655.04172504
1534723200,6481.63,6522.99,6223.90,6260.82,6254.82080784
1534636800,6397.37,6545.00,6312.00,6481.99,3138.71131829
1534550400,6578.13,6615.00,6303.00,6399.28,3496.80232127
1534464000,6314.08,6584.49,6290.64,6580.15,6635.58158998
1534377600,6273.34,6477.57,6208.37,6313.51,7099.26116360
1534291200,6194.30,6628.50,6186.02,6272.30,12501.11334781
1534204800,6252.63,6254.02,5880.00,6193.62,14235.27018218
1534118400,6311.99,6544.37,6142.20,6252.63,8896.68083746
1534032000,6240.49,6493.77,6163.44,6310.82,7169.89323056
1533945600,6139.99,6494.13,6000.00,6239.98,6818.37504816
1533859200,6544.98,6584.05,5995.75,6139.99,14096.00988894
1533772800,6283.89,6627.00,6190.01,6543.76,9484.88670496
1533686400,6717.67,6717.68,6121.00,6283.59,14668.56802221
1533600000,6932.18,7155.00,6671.00,6717.68,10039.39296375
1533513600,7028.89,7157.93,6835.06,6936.11,7317.64296455
1533427200,7009.94,7086.80,6888.88,7032.61,6039.13514460
1533340800,7416.98,7494.48,6926.00,7009.99,6831.75139028
1533254400,7535.00,7542.92,7286.41,7416.98,9585.77930917
1533168000,7600.22,7709.98,7455.00,7536.37,5262.23613199
1533081600,7726.85,7761.56,7440.00,7602.01,11406.76843741
1532995200,8162.28,8162.37,7633.67,7725.43,11994.08614156
1532908800,8216.74,8295.00,7853.01,8160.21,11785.89207823
1532822400,8231.07,8299.99,8109.74,8216.74,3980.27940760
1532736000,8177.72,8259.00,8051.43,8237.74,2765.68049060
1532649600,7926.00,8274.98,7798.48,8183.05,8701.76587806
1532563200,8174.06,8314.23,7855.97,7926.00,8091.87166049
1532476800,8394.48,8475.00,8049.22,8174.06,10348.06857767
1532390400,7712.46,8496.96,7691.14,8403.83,18707.41156484
1532304000,7393.50,7800.00,7369.86,7719.62,12572.45317131
1532217600,7398.16,7581.03,7336.15,7396.60,5107.97881280
1532131200,7330.84,7458.00,7212.00,7409.92,4049.81022253
1532044800,7474.35,7696.88,7265.00,7330.84,9379.17143244
1531958400,7384.92,7570.90,7278.84,7471.42,8803.25309749
1531872000,7310.71,7599.98,7239.15,7378.10,13347.87429603
1531785600,6721.21,7468.31,6657.95,7310.71,12703.29651293
1531699200,6353.25,6755.00,6333.63,6721.04,9404.05647649
1531612800,6245.99,6397.21,6227.76,6349.30,3556.29310719
1531526400,6208.78,6317.84,6180.00,6243.98,2584.73396230
1531440000,6243.53,6337.25,6121.01,6215.59,5901.29571452
1531353600,6379.13,6380.00,6072.00,6243.88,7792.46685782
1531267200,6304.45,6400.00,6285.00,6380.00,6370.13680136
1531180800,6666.75,6683.90,6270.84,6299.46,9163.01977492
1531094400,6706.60,6814.72,6620.00,6666.75,7165.21723333
1531008000,6755.46,6783.54,6674.60,6706.60,5145.84575684
1530921600,6604.74,6820.00,6510.00,6759.99,4842.79587112
1530835200,6533.69,6636.15,6449.76,6596.53,5457.67218749
1530748800,6575.62,6700.00,6445.31,6533.69,7692.21577694
1530662400,6507.99,6792.28,6413.20,6584.25,6706.73400620
1530576000,6605.46,6666.00,6464.39,6507.99,5924.86541706
1530489600,6345.48,6667.57,6270.69,6612.98,8799.80247408
1530403200,6385.75,6438.55,6259.34,6349.99,4160.70556721
1530316800,6204.01,6510.00,6190.28,6385.71,6915.08887702
1530230400,5845.20,6299.00,5774.72,6204.24,12067.37316767
1530144000,6135.64,6165.49,5818.14,5848.33,8878.39857291
1530057600,6073.99,6181.11,5985.00,6135.64,7446.86155074
1529971200,6252.28,6277.00,6025.68,6068.00,7751.62208792
1529884800,6153.60,6365.34,6075.01,6253.61,9689.68930701
1529798400,6169.91,6255.05,5780.00,6153.40,11423.59392896
1529712000,6055.17,6261.00,6048.54,6177.38,4585.87147205
1529625600,6718.33,6737.97,5940.00,6050.45,18544.14405465
1529539200,6756.60,6792.20,6677.85,6718.33,4837.32442832
1529452800,6728.44,6809.26,6558.95,6756.58,5193.76884592
1529366400,6711.30,6841.81,6660.21,6736.52,5443.67979628
1529280000,6451.03,6793.00,6381.25,6707.50,5940.17439750
1529193600,6487.92,6575.35,6429.23,6453.41,2828.75680848
1529107200,6390.60,6557.81,6333.63,6487.92,3553.69972603
1529020800,6638.80,6666.66,6370.00,6390.60,7132.20678871
1528934400,6308.49,6708.10,6270.69,6646.10,14185.83821156
1528848000,6557.66,6624.45,6120.00,6307.40,19190.50457858
